EmploymentID,EmployeeID,Office,Start_Date,Termination_Date,Office_Type,Currency,Salary,Active Status,Job_Profile
330,100331,NYC,7/18/2011,12/16/2013,Corporate,USD,52000,0,JP_1019
331,100332,Boulder,7/18/2011,12/12/2999,Technology,USD,93000,1,JP_1038
332,100333,NYC,7/25/2011,4/9/2019,Corporate,USD,76000,0,JP_1027
333,100334,NYC,7/25/2011,3/22/2013,Corporate,USD,75000,0,JP_1035
334,100335,Boulder,7/25/2011,2/16/2016,Technology,USD,93000,0,JP_1038
335,100336,Oslo,7/25/2011,4/11/2012,Technology,NOK,532000,0,JP_1038
336,100337,Oslo,7/25/2011,1/20/2012,Technology,NOK,535000,0,JP_1038
337,100338,SanJose,7/25/2011,4/4/2016,Corporate,USD,67000,0,JP_1008
338,100339,NYC,8/1/2011,12/12/2999,Corporate,USD,62000,1,JP_1011
339,100340,NYC,8/1/2011,1/13/2015,Corporate,USD,51000,0,JP_1016
340,100341,Boulder,8/1/2011,12/12/2999,Technology,USD,99000,1,JP_1039
341,100342,Boulder,8/1/2011,2/27/2014,Technology,USD,100000,0,JP_1038
342,100343,NYC,8/8/2011,5/18/2016,Corporate,USD,52000,0,JP_1019
343,100344,Boulder,8/8/2011,12/12/2999,Technology,USD,92000,1,JP_1039
344,100345,Boulder,8/15/2011,5/8/2022,Technology,USD,92000,1,JP_1038
345,100346,Boulder,8/15/2011,4/16/2013,Technology,USD,94000,0,JP_1039
346,100347,Boulder,8/15/2011,2/10/2021,Technology,USD,64000,0,JP_1010
347,100348,Boulder,8/15/2011,3/21/2012,Technology,USD,99000,0,JP_1038
348,100349,NYC,8/22/2011,5/25/2016,Corporate,USD,74000,0,JP_1029
349,100350,NYC,8/22/2011,12/12/2014,Corporate,USD,78000,0,JP_1023
350,100351,NYC,8/22/2011,12/12/2999,Corporate,USD,79000,1,JP_1023
351,100352,Boulder,8/22/2011,9/22/2023,Technology,USD,99000,1,JP_1038
352,100353,Boulder,8/22/2011,12/14/2023,Technology,USD,94000,1,JP_1038
353,100354,Boulder,8/22/2011,12/12/2999,Technology,USD,93000,1,JP_1038
354,100355,NYC,8/29/2011,3/22/2021,Corporate,USD,51000,0,JP_1016
355,100356,Boulder,8/29/2011,2/2/2015,Technology,USD,97000,0,JP_1038
356,100357,Boulder,8/29/2011,3/29/2023,Technology,USD,90000,1,JP_1039
357,100358,Boulder,8/29/2011,12/12/2999,Technology,USD,92000,1,JP_1038
358,100359,NYC,9/5/2011,4/11/2012,Corporate,USD,80000,0,JP_1029
359,100360,Boulder,9/5/2011,10/27/2015,Technology,USD,91000,0,JP_1038
360,100361,Boulder,9/5/2011,12/12/2999,Technology,USD,98000,1,JP_1038
361,100362,Boulder,9/5/2011,1/18/2012,Technology,USD,95000,0,JP_1038
362,100363,NYC,9/12/2011,12/12/2999,Corporate,USD,72000,1,JP_1029
363,100364,NYC,9/12/2011,12/12/2999,Corporate,USD,74000,1,JP_1030
364,100365,Boulder,9/12/2011,11/12/2013,Technology,USD,94000,0,JP_1041
365,100366,NYC,9/19/2011,12/12/2999,Corporate,USD,59000,1,JP_1018
366,100367,NYC,9/19/2011,5/13/2018,Corporate,USD,62000,0,JP_1013
367,100368,Boulder,9/19/2011,12/12/2999,Technology,USD,95000,1,JP_1040
368,100369,NYC,9/26/2011,2/17/2021,Corporate,USD,80000,0,JP_1032
369,100370,NYC,9/26/2011,5/19/2015,Corporate,USD,73000,0,JP_1031
370,100371,Boulder,9/26/2011,2/18/2022,Technology,USD,94000,1,JP_1040
371,100372,Oslo,9/26/2011,6/14/2023,Technology,NOK,531000,1,JP_1038
372,100373,Oslo,9/26/2011,6/22/2019,Technology,NOK,345000,0,JP_1025
373,100374,NYC,10/3/2011,12/27/2013,Corporate,USD,59000,0,JP_1015
374,100375,Boulder,10/3/2011,2/25/2016,Technology,USD,96000,0,JP_1038
375,100376,Boulder,10/3/2011,5/28/2015,Technology,USD,91000,0,JP_1039
376,100377,Oslo,10/3/2011,10/16/2021,Technology,NOK,539000,1,JP_1038
377,100378,Oslo,10/3/2011,12/12/2999,Technology,NOK,538000,1,JP_1038
378,100379,NYC,10/10/2011,2/12/2020,Corporate,USD,60000,0,JP_1015
379,100380,NYC,10/10/2011,2/28/2022,Corporate,USD,78000,1,JP_1029
380,100381,NYC,10/10/2011,6/30/2016,Corporate,USD,52000,0,JP_1016
381,100382,Boulder,10/10/2011,12/12/2999,Technology,USD,95000,1,JP_1038
382,100383,Boulder,10/10/2011,3/27/2015,Technology,USD,91000,0,JP_1040
383,100384,NYC,10/17/2011,11/12/2023,Corporate,USD,60000,1,JP_1018
384,100385,Boulder,10/17/2011,3/26/2012,Technology,USD,95000,0,JP_1040
385,100386,Boulder,10/17/2011,3/2/2021,Technology,USD,95000,0,JP_1038
386,100387,Boulder,10/17/2011,6/23/2023,Technology,USD,99000,1,JP_1039
387,100388,NYC,10/24/2011,9/30/2014,Corporate,USD,48000,0,JP_1037
388,100389,NYC,10/24/2011,10/10/2012,Corporate,USD,55000,0,JP_1016
389,100390,NYC,10/24/2011,11/4/2023,Corporate,USD,75000,1,JP_1032
390,100391,NYC,10/24/2011,1/24/2021,Corporate,USD,72000,0,JP_1029
391,100392,NYC,10/24/2011,12/12/2999,Corporate,USD,76000,1,JP_1035
392,100393,Boulder,10/24/2011,12/12/2999,Technology,USD,92000,1,JP_1040
393,100394,Boulder,10/24/2011,3/22/2013,Technology,USD,93000,0,JP_1040
394,100395,Boulder,10/24/2011,1/8/2015,Technology,USD,91000,0,JP_1038
395,100396,Oslo,10/24/2011,12/12/2999,Technology,NOK,534000,1,JP_1038
396,100397,NYC,10/31/2011,7/29/2015,Corporate,USD,71000,0,JP_1035
397,100398,NYC,10/31/2011,1/19/2012,Corporate,USD,59000,0,JP_1016
398,100399,NYC,10/31/2011,12/12/2999,Corporate,USD,60000,1,JP_1019
399,100400,Boulder,10/31/2011,12/12/2999,Technology,USD,94000,1,JP_1040
400,100401,Boulder,10/31/2011,3/14/2020,Technology,USD,98000,0,JP_1039
401,100402,Boulder,10/31/2011,12/12/2999,Technology,USD,99000,1,JP_1038
402,100403,NYC,11/7/2011,12/12/2999,Corporate,USD,62000,1,JP_1001
403,100404,NYC,11/7/2011,2/15/2023,Corporate,USD,51000,1,JP_1018
404,100405,NYC,11/7/2011,10/9/2015,Corporate,USD,79000,0,JP_1029
405,100406,NYC,11/7/2011,3/23/2012,Corporate,USD,75000,0,JP_1029
406,100407,NYC,11/7/2011,9/10/2022,Corporate,USD,55000,1,JP_1015
407,100408,Boulder,11/7/2011,3/26/2012,Technology,USD,91000,0,JP_1038
408,100409,Boulder,11/7/2011,12/12/2999,Technology,USD,98000,1,JP_1040
409,100410,Boulder,11/7/2011,12/12/2999,Technology,USD,99000,1,JP_1038
410,100411,Oslo,11/7/2011,12/21/2011,Technology,NOK,534000,0,JP_1038
411,100412,NYC,11/14/2011,6/6/2019,Corporate,USD,54000,0,JP_1016
412,100413,NYC,11/14/2011,3/21/2018,Corporate,USD,74000,0,JP_1029
413,100414,NYC,11/14/2011,3/11/2014,Corporate,USD,75000,0,JP_1029
414,100415,NYC,11/14/2011,12/12/2999,Corporate,USD,56000,1,JP_1021
415,100416,NYC,11/14/2011,12/12/2999,Corporate,USD,75000,1,JP_1035
416,100417,Boulder,11/14/2011,12/12/2999,Technology,USD,97000,1,JP_1040
417,100418,Boulder,11/14/2011,12/12/2999,Technology,USD,98000,1,JP_1040
418,100419,NYC,11/28/2011,12/12/2999,Corporate,USD,59000,1,JP_1019
419,100420,Boulder,11/28/2011,5/12/2023,Technology,USD,92000,1,JP_1038
420,100421,Boulder,11/28/2011,7/17/2015,Technology,USD,93000,0,JP_1039
421,100422,NYC,12/5/2011,9/22/2019,Corporate,USD,68000,0,JP_1008
422,100423,NYC,12/5/2011,12/15/2014,Corporate,USD,51000,0,JP_1018
423,100424,NYC,12/5/2011,10/15/2021,Corporate,USD,60000,1,JP_1004
424,100425,NYC,12/5/2011,3/18/2022,Corporate,USD,83000,1,JP_1025
425,100426,NYC,12/5/2011,8/5/2021,Corporate,USD,72000,1,JP_1029
426,100427,NYC,12/5/2011,10/1/2015,Corporate,USD,64000,0,JP_1014
427,100428,NYC,12/5/2011,12/12/2999,Corporate,USD,55000,1,JP_1015
428,100429,NYC,12/5/2011,12/12/2999,Corporate,USD,74000,1,JP_1029
429,100430,Boulder,12/5/2011,10/3/2013,Technology,USD,96000,0,JP_1041
430,100431,Boulder,12/5/2011,12/22/2020,Technology,USD,95000,0,JP_1039
431,100432,Boulder,12/5/2011,12/12/2999,Technology,USD,100000,1,JP_1041
432,100433,Boulder,12/5/2011,12/13/2012,Technology,USD,92000,0,JP_1039
433,100434,Boulder,12/5/2011,4/24/2014,Technology,USD,92000,0,JP_1039
434,100435,Boulder,12/5/2011,12/12/2999,Technology,USD,94000,1,JP_1038
435,100436,SanJose,12/5/2011,8/8/2016,Corporate,USD,79000,0,JP_1026
436,100437,NYC,12/12/2011,2/11/2022,Corporate,USD,66000,1,JP_1002
437,100438,NYC,12/12/2011,11/13/2015,Corporate,USD,70000,0,JP_1035
438,100439,NYC,12/12/2011,9/14/2018,Corporate,USD,52000,0,JP_1018
439,100440,NYC,12/12/2011,7/29/2022,Corporate,USD,79000,1,JP_1034
440,100441,NYC,12/12/2011,3/21/2016,Corporate,USD,58000,0,JP_1016
441,100442,Boulder,12/12/2011,12/12/2999,Technology,USD,96000,1,JP_1038
442,100443,Boulder,12/12/2011,5/8/2021,Technology,USD,93000,0,JP_1040
443,100444,NYC,12/19/2011,7/21/2014,Corporate,USD,83000,0,JP_1024
444,100445,Boulder,12/19/2011,12/12/2999,Technology,USD,61000,1,JP_1004
445,100446,SanJose,12/19/2011,8/16/2013,Corporate,USD,47000,0,JP_1037
446,100447,NYC,12/26/2011,3/7/2018,Corporate,USD,75000,0,JP_1034
447,100448,NYC,12/26/2011,8/30/2021,Corporate,USD,80000,1,JP_1032
448,100449,NYC,12/26/2011,12/17/2012,Corporate,USD,75000,0,JP_1029
449,100450,Boulder,12/26/2011,12/5/2013,Technology,USD,78000,0,JP_1022
450,100451,NYC,1/2/2012,8/12/2013,Corporate,USD,71000,0,JP_1032
451,100452,NYC,1/2/2012,3/6/2014,Corporate,USD,55000,0,JP_1015
452,100453,NYC,1/2/2012,2/3/2012,Corporate,USD,54000,0,JP_1016
453,100454,Boulder,1/2/2012,12/12/2999,Technology,USD,94000,1,JP_1038
454,100455,Boulder,1/2/2012,7/22/2022,Technology,USD,84000,1,JP_1025
455,100456,Oslo,1/2/2012,9/4/2015,Technology,NOK,532000,0,JP_1040
456,100457,Boulder,1/9/2012,6/26/2020,Technology,USD,98000,0,JP_1038
457,100458,NYC,1/16/2012,12/12/2999,Corporate,USD,51000,1,JP_1037
458,100459,NYC,1/16/2012,8/19/2014,Corporate,USD,58000,0,JP_1015
459,100460,Boulder,1/16/2012,6/18/2021,Technology,USD,92000,0,JP_1038
460,100461,Boulder,1/16/2012,12/12/2999,Technology,USD,94000,1,JP_1040
461,100462,Oslo,1/16/2012,3/6/2020,Technology,NOK,537000,0,JP_1040
462,100463,NYC,1/23/2012,11/12/2015,Corporate,USD,56000,0,JP_1015
463,100464,NYC,1/23/2012,5/9/2012,Corporate,USD,55000,0,JP_1015
464,100465,NYC,1/23/2012,12/12/2999,Corporate,USD,76000,1,JP_1029
465,100466,Boulder,1/23/2012,12/12/2999,Technology,USD,94000,1,JP_1038
466,100467,Boulder,1/23/2012,1/27/2020,Technology,USD,91000,0,JP_1039
467,100468,Boulder,1/23/2012,1/7/2014,Technology,USD,94000,0,JP_1038
468,100469,NYC,1/30/2012,12/12/2999,Corporate,USD,82000,1,JP_1025
469,100470,NYC,1/30/2012,9/11/2022,Corporate,USD,54000,1,JP_1020
470,100471,NYC,1/30/2012,8/28/2018,Corporate,USD,58000,0,JP_1020
471,100472,NYC,1/30/2012,12/12/2999,Corporate,USD,45000,1,JP_1037
472,100473,Boulder,1/30/2012,4/18/2016,Technology,USD,96000,0,JP_1038
473,100474,Boulder,1/30/2012,12/12/2999,Technology,USD,100000,1,JP_1038
474,100475,Oslo,1/30/2012,12/14/2012,Technology,NOK,532000,0,JP_1039
475,100476,NYC,2/6/2012,12/12/2999,Corporate,USD,55000,1,JP_1016
476,100477,NYC,2/6/2012,4/27/2018,Corporate,USD,71000,0,JP_1029
477,100478,NYC,2/6/2012,10/17/2016,Corporate,USD,47000,0,JP_1037
478,100479,Boulder,2/6/2012,12/12/2999,Technology,USD,97000,1,JP_1040
479,100480,NYC,2/13/2012,10/31/2016,Corporate,USD,80000,0,JP_1029
480,100481,Boulder,2/13/2012,12/12/2999,Technology,USD,96000,1,JP_1040
481,100482,Boulder,2/13/2012,7/27/2023,Technology,USD,91000,1,JP_1040
482,100483,Oslo,2/13/2012,12/12/2999,Technology,NOK,538000,1,JP_1040
483,100484,NYC,2/20/2012,3/10/2016,Corporate,USD,79000,0,JP_1025
484,100485,NYC,2/20/2012,12/12/2999,Corporate,USD,57000,1,JP_1016
485,100486,NYC,2/20/2012,12/12/2999,Corporate,USD,72000,1,JP_1035
486,100487,NYC,2/20/2012,3/6/2013,Corporate,USD,61000,0,JP_1008
487,100488,NYC,2/20/2012,5/29/2012,Corporate,USD,56000,0,JP_1016
488,100489,NYC,2/20/2012,12/12/2999,Corporate,USD,75000,1,JP_1023
489,100490,Boulder,2/20/2012,10/2/2012,Technology,USD,93000,0,JP_1038
490,100491,NYC,2/27/2012,8/14/2014,Corporate,USD,73000,0,JP_1030
491,100492,NYC,2/27/2012,12/12/2999,Corporate,USD,78000,1,JP_1029
492,100493,Boulder,2/27/2012,12/12/2999,Technology,USD,100000,1,JP_1040
493,100494,NYC,3/5/2012,12/11/2020,Corporate,USD,55000,0,JP_1015
494,100495,NYC,3/5/2012,11/1/2023,Corporate,USD,78000,1,JP_1035
495,100496,Boulder,3/5/2012,12/12/2999,Technology,USD,92000,1,JP_1039
496,100497,Boulder,3/5/2012,12/12/2999,Technology,USD,95000,1,JP_1040
497,100498,NYC,3/12/2012,5/15/2014,Corporate,USD,50000,0,JP_1015
498,100499,NYC,3/12/2012,12/12/2999,Corporate,USD,55000,1,JP_1019
499,100500,NYC,3/12/2012,8/7/2012,Corporate,USD,57000,0,JP_1016
500,100501,NYC,3/12/2012,6/10/2013,Corporate,USD,84000,0,JP_1027
501,100502,Boulder,3/12/2012,10/3/2022,Technology,USD,96000,1,JP_1038
502,100503,Boulder,3/12/2012,12/12/2999,Technology,USD,91000,1,JP_1038
503,100504,Boulder,3/12/2012,9/28/2015,Technology,USD,97000,0,JP_1040
504,100505,Oslo,3/12/2012,12/12/2999,Technology,NOK,532000,1,JP_1038
505,100506,NYC,3/19/2012,12/12/2999,Corporate,USD,56000,1,JP_1015
506,100507,NYC,3/19/2012,11/5/2022,Corporate,USD,75000,1,JP_1031
507,100508,NYC,3/19/2012,5/4/2015,Corporate,USD,59000,0,JP_1016
508,100509,NYC,3/19/2012,12/12/2999,Corporate,USD,71000,1,JP_1034
509,100510,Boulder,3/19/2012,5/28/2018,Technology,USD,95000,0,JP_1039
510,100511,Oslo,3/19/2012,12/12/2999,Technology,NOK,535000,1,JP_1038
511,100512,NYC,3/26/2012,12/12/2999,Corporate,USD,73000,1,JP_1032
512,100513,NYC,3/26/2012,5/27/2016,Corporate,USD,56000,0,JP_1016
513,100514,NYC,3/26/2012,3/11/2018,Corporate,USD,68000,0,JP_1006
514,100515,Boulder,3/26/2012,12/12/2999,Technology,USD,95000,1,JP_1039
515,100516,Boulder,3/26/2012,12/12/2999,Technology,USD,91000,1,JP_1038
516,100517,Boulder,3/26/2012,4/16/2015,Technology,USD,97000,0,JP_1040
517,100518,Boulder,3/26/2012,3/6/2022,Technology,USD,95000,1,JP_1038
518,100519,Boulder,3/26/2012,12/12/2999,Technology,USD,92000,1,JP_1038
519,100520,NYC,4/2/2012,12/12/2999,Corporate,USD,75000,1,JP_1032
520,100521,Boulder,4/2/2012,12/12/2999,Technology,USD,83000,1,JP_1027
521,100522,Boulder,4/9/2012,11/17/2014,Technology,USD,81000,0,JP_1022
522,100523,Boulder,4/9/2012,12/12/2999,Technology,USD,94000,1,JP_1038
523,100524,Boulder,4/9/2012,12/12/2999,Technology,USD,93000,1,JP_1039
524,100525,Boulder,4/9/2012,12/8/2021,Technology,USD,93000,1,JP_1039
525,100526,Boulder,4/9/2012,7/31/2013,Technology,USD,96000,0,JP_1038
526,100527,Boulder,4/9/2012,12/12/2999,Technology,USD,92000,1,JP_1038
527,100528,NYC,4/16/2012,12/12/2999,Corporate,USD,52000,1,JP_1018
528,100529,NYC,4/23/2012,2/10/2016,Corporate,USD,73000,0,JP_1030
529,100530,NYC,4/23/2012,12/12/2999,Corporate,USD,58000,1,JP_1016
530,100531,NYC,4/23/2012,3/6/2022,Corporate,USD,51000,1,JP_1019
531,100532,NYC,4/23/2012,12/12/2999,Corporate,USD,73000,1,JP_1029
532,100533,Boulder,4/23/2012,2/2/2021,Technology,USD,92000,0,JP_1038
533,100534,Boulder,4/23/2012,4/15/2013,Technology,USD,92000,0,JP_1040
534,100535,NYC,4/30/2012,1/1/2018,Corporate,USD,54000,0,JP_1016
535,100536,NYC,4/30/2012,5/7/2015,Corporate,USD,74000,0,JP_1031
536,100537,NYC,4/30/2012,12/12/2999,Corporate,USD,66000,1,JP_1001
537,100538,NYC,4/30/2012,12/12/2999,Corporate,USD,79000,1,JP_1029
538,100539,NYC,4/30/2012,12/26/2016,Corporate,USD,75000,0,JP_1035
539,100540,NYC,4/30/2012,12/12/2999,Corporate,USD,59000,1,JP_1015
540,100541,Boulder,4/30/2012,6/17/2016,Technology,USD,91000,0,JP_1041
541,100542,NYC,5/7/2012,12/12/2999,Corporate,USD,58000,1,JP_1015
542,100543,NYC,5/7/2012,1/7/2015,Corporate,USD,76000,0,JP_1035
543,100544,NYC,5/7/2012,6/13/2020,Corporate,USD,57000,0,JP_1016
544,100545,NYC,5/7/2012,12/14/2022,Corporate,USD,57000,1,JP_1018
545,100546,NYC,5/7/2012,7/3/2013,Corporate,USD,53000,0,JP_1015
546,100547,Boulder,5/7/2012,1/1/2015,Technology,USD,96000,0,JP_1040
547,100548,Boulder,5/7/2012,10/7/2015,Technology,USD,100000,0,JP_1038
548,100549,Boulder,5/7/2012,2/19/2015,Technology,USD,91000,0,JP_1040
549,100550,NYC,5/14/2012,1/31/2014,Corporate,USD,54000,0,JP_1016
550,100551,NYC,5/14/2012,7/20/2022,Corporate,USD,85000,1,JP_1025
551,100552,NYC,5/14/2012,12/12/2999,Corporate,USD,66000,1,JP_1008
552,100553,NYC,5/14/2012,8/14/2012,Corporate,USD,71000,0,JP_1031
553,100554,NYC,5/14/2012,12/29/2016,Corporate,USD,82000,0,JP_1025
554,100555,NYC,5/14/2012,8/5/2013,Corporate,USD,51000,0,JP_1016
555,100556,NYC,5/14/2012,12/12/2999,Corporate,USD,63000,1,JP_1005
556,100557,NYC,5/14/2012,3/21/2016,Corporate,USD,55000,0,JP_1015
557,100558,NYC,5/14/2012,5/6/2018,Corporate,USD,73000,0,JP_1029
558,100559,NYC,5/14/2012,12/12/2999,Corporate,USD,85000,1,JP_1023
559,100560,NYC,5/14/2012,8/22/2018,Corporate,USD,76000,0,JP_1023
560,100561,NYC,5/14/2012,12/12/2999,Corporate,USD,76000,1,JP_1029
561,100562,Boulder,5/14/2012,12/12/2999,Technology,USD,96000,1,JP_1039
562,100563,Boulder,5/21/2012,1/27/2017,Technology,USD,90000,0,JP_1039
563,100564,Boulder,5/28/2012,5/31/2016,Technology,USD,96000,0,JP_1039
564,100565,Boulder,5/28/2012,12/12/2999,Technology,USD,97000,1,JP_1038
565,100566,Boulder,6/4/2012,12/12/2999,Technology,USD,98000,1,JP_1038
566,100567,Boulder,6/4/2012,12/12/2999,Technology,USD,98000,1,JP_1038
567,100568,NYC,6/11/2012,12/12/2999,Corporate,USD,55000,1,JP_1016
568,100569,NYC,6/11/2012,11/30/2022,Corporate,USD,52000,1,JP_1018
569,100570,NYC,6/11/2012,12/12/2999,Corporate,USD,74000,1,JP_1035
570,100571,NYC,6/11/2012,11/22/2018,Corporate,USD,48000,0,JP_1037
571,100572,Boulder,6/11/2012,12/12/2999,Technology,USD,94000,1,JP_1041
572,100573,NYC,6/18/2012,11/17/2020,Corporate,USD,54000,0,JP_1037
573,100574,NYC,6/18/2012,11/7/2016,Corporate,USD,51000,0,JP_1037
574,100575,NYC,6/18/2012,5/29/2021,Corporate,USD,79000,0,JP_1028
575,100576,NYC,6/18/2012,12/12/2999,Corporate,USD,85000,1,JP_1022
576,100577,NYC,6/18/2012,3/20/2014,Corporate,USD,67000,0,JP_1006
577,100578,NYC,6/18/2012,12/12/2999,Corporate,USD,75000,1,JP_1029
578,100579,Boulder,6/18/2012,12/22/2023,Technology,USD,81000,1,JP_1027
579,100580,NYC,6/25/2012,10/27/2014,Corporate,USD,49000,0,JP_1037
580,100581,NYC,6/25/2012,10/18/2013,Corporate,USD,71000,0,JP_1029
581,100582,Boulder,6/25/2012,11/4/2021,Technology,USD,94000,1,JP_1040
582,100583,Boulder,6/25/2012,12/17/2014,Technology,USD,99000,0,JP_1038
583,100584,Boulder,6/25/2012,1/22/2023,Technology,USD,91000,1,JP_1038
584,100585,Boulder,6/25/2012,12/12/2999,Technology,USD,97000,1,JP_1040
585,100586,Boulder,6/25/2012,3/20/2015,Technology,USD,93000,0,JP_1040
586,100587,Boulder,6/25/2012,12/12/2999,Technology,USD,65000,1,JP_1011
587,100588,NYC,7/2/2012,12/12/2999,Corporate,USD,54000,1,JP_1016
588,100589,NYC,7/2/2012,3/10/2017,Corporate,USD,77000,0,JP_1029
589,100590,NYC,7/2/2012,7/11/2013,Corporate,USD,73000,0,JP_1029
590,100591,Boulder,7/2/2012,9/25/2023,Technology,USD,94000,1,JP_1040
591,100592,Boulder,7/2/2012,4/5/2016,Technology,USD,91000,0,JP_1040
592,100593,NYC,7/9/2012,12/23/2014,Corporate,USD,52000,0,JP_1021
593,100594,NYC,7/9/2012,12/12/2999,Corporate,USD,75000,1,JP_1029
594,100595,NYC,7/9/2012,10/9/2023,Corporate,USD,48000,1,JP_1037
595,100596,NYC,7/9/2012,5/5/2014,Corporate,USD,68000,0,JP_1009
596,100597,Boulder,7/9/2012,12/12/2999,Technology,USD,90000,1,JP_1038
597,100598,NYC,7/16/2012,12/12/2999,Corporate,USD,58000,1,JP_1016
598,100599,Boulder,7/16/2012,12/12/2999,Technology,USD,100000,1,JP_1038
599,100600,Boulder,7/16/2012,4/3/2020,Technology,USD,93000,0,JP_1038
600,100601,Boulder,7/16/2012,7/31/2013,Technology,USD,98000,0,JP_1038
601,100602,Boulder,7/16/2012,12/12/2999,Technology,USD,91000,1,JP_1038
602,100603,Boulder,7/16/2012,9/7/2015,Technology,USD,91000,0,JP_1038
603,100604,Boulder,7/16/2012,12/12/2999,Technology,USD,91000,1,JP_1038
604,100605,NYC,7/23/2012,12/12/2999,Corporate,USD,51000,1,JP_1019
605,100606,NYC,7/23/2012,12/4/2015,Corporate,USD,64000,0,JP_1008
606,100607,NYC,7/23/2012,12/12/2999,Corporate,USD,54000,1,JP_1016
607,100608,NYC,7/23/2012,5/14/2021,Corporate,USD,52000,0,JP_1016
608,100609,Boulder,7/23/2012,7/29/2019,Technology,USD,95000,0,JP_1038
609,100610,Boulder,7/23/2012,12/12/2999,Technology,USD,91000,1,JP_1038
610,100611,Boulder,7/23/2012,8/14/2018,Technology,USD,98000,0,JP_1040
611,100612,NYC,7/30/2012,3/23/2015,Corporate,USD,82000,0,JP_1024
612,100613,NYC,7/30/2012,7/19/2021,Corporate,USD,62000,1,JP_1008
613,100614,Boulder,7/30/2012,7/5/2021,Technology,USD,100000,1,JP_1038
614,100615,Boulder,7/30/2012,5/17/2013,Technology,USD,92000,0,JP_1038
615,100616,Boulder,7/30/2012,11/12/2012,Technology,USD,92000,0,JP_1040
616,100617,Boulder,7/30/2012,9/30/2022,Technology,USD,91000,1,JP_1038
617,100618,Oslo,7/30/2012,12/12/2999,Technology,NOK,533000,1,JP_1038
618,100619,NYC,8/6/2012,10/15/2015,Corporate,USD,54000,0,JP_1016
619,100620,NYC,8/6/2012,12/12/2999,Corporate,USD,55000,1,JP_1016
620,100621,NYC,8/6/2012,3/24/2021,Corporate,USD,72000,0,JP_1029
621,100622,Boulder,8/6/2012,12/12/2999,Technology,USD,95000,1,JP_1040
622,100623,Boulder,8/6/2012,12/12/2999,Technology,USD,92000,1,JP_1038
623,100624,Boulder,8/6/2012,7/4/2023,Technology,USD,92000,1,JP_1038
624,100625,Boulder,8/6/2012,8/19/2023,Technology,USD,96000,1,JP_1038
625,100626,Boulder,8/6/2012,8/18/2023,Technology,USD,92000,1,JP_1040
626,100627,Oslo,8/6/2012,12/12/2999,Technology,NOK,534000,1,JP_1038
627,100628,Oslo,8/6/2012,12/12/2999,Technology,NOK,532000,1,JP_1038
628,100629,Boulder,8/13/2012,12/12/2999,Technology,USD,93000,1,JP_1039
629,100630,Boulder,8/13/2012,12/12/2999,Technology,USD,93000,1,JP_1038
630,100631,Boulder,8/13/2012,12/12/2999,Technology,USD,95000,1,JP_1038
631,100632,Boulder,8/13/2012,12/12/2999,Technology,USD,97000,1,JP_1038
632,100633,Boulder,8/13/2012,8/29/2016,Technology,USD,90000,0,JP_1040
633,100634,Boulder,8/13/2012,3/19/2014,Technology,USD,99000,0,JP_1038
634,100635,NYC,8/20/2012,10/17/2014,Corporate,USD,56000,0,JP_1016
635,100636,NYC,8/20/2012,12/12/2999,Corporate,USD,54000,1,JP_1016
636,100637,Boulder,8/20/2012,9/15/2016,Technology,USD,99000,0,JP_1038
637,100638,Boulder,8/20/2012,12/12/2999,Technology,USD,95000,1,JP_1038
638,100639,Boulder,8/20/2012,12/12/2999,Technology,USD,98000,1,JP_1038
639,100640,Boulder,8/20/2012,12/12/2999,Technology,USD,94000,1,JP_1038
640,100641,Boulder,8/20/2012,12/16/2015,Technology,USD,96000,0,JP_1039
641,100642,NYC,8/27/2012,3/2/2015,Corporate,USD,77000,0,JP_1029
642,100643,NYC,8/27/2012,5/6/2013,Corporate,USD,78000,0,JP_1030
643,100644,NYC,8/27/2012,10/22/2012,Corporate,USD,69000,0,JP_1010
644,100645,NYC,8/27/2012,12/12/2999,Corporate,USD,70000,1,JP_1029
645,100646,Boulder,8/27/2012,10/28/2013,Technology,USD,96000,0,JP_1038
646,100647,Boulder,8/27/2012,12/12/2999,Technology,USD,96000,1,JP_1038
647,100648,NYC,9/3/2012,4/18/2013,Corporate,USD,80000,0,JP_1028
648,100649,NYC,9/3/2012,12/12/2999,Corporate,USD,55000,1,JP_1015
649,100650,Boulder,9/3/2012,9/11/2015,Technology,USD,99000,0,JP_1038
650,100651,Boulder,9/3/2012,2/22/2017,Technology,USD,93000,0,JP_1038
651,100652,NYC,9/10/2012,7/5/2016,Corporate,USD,78000,0,JP_1029
652,100653,NYC,9/10/2012,12/12/2999,Corporate,USD,69000,1,JP_1004
653,100654,NYC,9/10/2012,10/7/2018,Corporate,USD,52000,0,JP_1016
654,100655,Boulder,9/10/2012,12/12/2999,Technology,USD,93000,1,JP_1040
655,100656,Boulder,9/10/2012,6/19/2022,Technology,USD,98000,1,JP_1039
656,100657,Boulder,9/10/2012,12/28/2022,Technology,USD,92000,1,JP_1040
657,100658,Boulder,9/10/2012,3/6/2013,Technology,USD,79000,0,JP_1028
658,100659,Boulder,9/10/2012,8/13/2015,Technology,USD,94000,0,JP_1038
659,100660,NYC,9/17/2012,6/19/2018,Corporate,USD,70000,0,JP_1029
660,100661,NYC,9/17/2012,6/2/2015,Corporate,USD,67000,0,JP_1004
